"";"ley";"id";"año";"mes";"apellido";"rol";"texto";"discurso"
"1";"21571";3;2023;3;"CALISTO";"de pie";"El señor CALISTO (de pie).-
Señor Presidente, en representación de la Comisión de Constitución, Legislación, Justicia y Reglamento, paso a informar el proyecto de ley, en primer trámite constitucional y reglamentario, iniciado en mensaje, que modifica el Código Penal para sancionar la conspiración para cometer el delito de homicidio calificado por premio, promesa remuneratoria o ánimo de lucro.
La idea matriz o fundamental del proyecto consiste en modificar el Código Penal para sancionar la conspiración para cometer el delito de homicidio calificado por premio, promesa remuneratoria o ánimo de lucro, establecido en su artículo 391, numeral 1°, circunstancia segunda.
Durante la discusión del proyecto, se recibió al subsecretario de Prevención del Delito, señor Eduardo Vergara Bolbarán ; al subsecretario de Justicia, señor Jaime Gajardo Falcón ; a la jefa de la División Jurídica del Ministerio de Justicia y Derechos Humanos, señora María Ester Torres Hidalgo, y al asesor legislativo del Ministerio del Interior y Seguridad Pública, señor José Tomás Humud Respaldiza .
El proyecto de ley consiste en un artículo único, que incorpora dos modificaciones en el Título Octavo del Código Penal.
Por la primera, se modifica el artículo 391, el cual sanciona como homicidio calificado al que mate a otro y no esté comprendido en los artículos 390, 390 bis y 390 ter, que sancionan los delitos de parricidio y femicidio. Se trata de un homicidio calificado por algunas de las circunstancias que indica.
Así, en este caso, se modifica el numeral 1° de este artículo 391, circunstancia segunda, que contempla el homicidio por encargo, para sustituir la expresión “o por cualquier otro medio que implique ánimo de lucro” por la siguiente frase: “o por beneficio económico o de otra naturaleza en provecho propio o de un tercero.”. De esta manera, se amplía el ámbito de aplicación de esta circunstancia segunda, la cual implica una sanción más severa,
de manera que no será solo aplicable cuando el homicidio ha sido cometido por premio o promesa remuneratoria, sino también cuando el beneficio es económico o de otra naturaleza no económica, en provecho no solo del que comete el homicidio, sino también de un tercero.
De esa manera, se perfecciona la tipificación abarcando otras posibilidades de incentivo para cometer un homicidio por encargo. Esta modificación fue introducida en nuestra comisión.
Además, se agrega un nuevo artículo, el 391 bis, el cual sanciona especialmente la conspiración para cometer el delito de homicidio por la ya mencionada circunstancia segunda, que consiste, según la norma actualmente vigente, cuando se actúa: “Por premio o promesa remuneratoria, o por cualquier otro medio que implique ánimo de lucro.”. Cabe tener presente que la conspiración es un acto preparatorio para cometer un delito.
El artículo 8 del Código Penal establece que: “La conspiración y proposición para cometer un crimen o un simple delito, sólo son punibles en los casos en que la ley las pena especialmente.”. Además, el mismo artículo señala que: “La conspiración existe cuando dos o más personas se conciertan para la ejecución del crimen o simple delito.”.
Este nuevo artículo, el 391 bis, sanciona especialmente al que conspirare para cometer el delito de homicidio calificado previsto en los términos del artículo 391, numeral 1°, circunstancia segunda, el que será castigado con la pena de presidio menor en su grado máximo. Esto implica sancionar la conspiración para cometer un homicidio por encargo. Además, el inciso segundo se preocupa de sancionar con mayor rigor cuando la conspiración para cometer un homicidio por encargo, con recompensa económica o de otra naturaleza, se dirige a determinadas víctimas.
En efecto, si la conducta descrita de conspiración se cometiere en contra de un juez con competencia en lo penal, de un fiscal del Ministerio Público, de un defensor penal público, o de un funcionario de Carabineros de Chile, de la Policía de Investigaciones de Chile o de Gendarmería de Chile, en razón del ejercicio de sus funciones, será castigado con la pena de presidio menor en su grado máximo a presidio mayor en su grado mínimo.
Habiendo aprobado la comisión este proyecto, solicito que la Sala proceda en igual sentido.
Es todo cuanto puedo informar.
He dicho.";1
"2";"21571";5;2023;3;"DEL REAL";"doña Catalina";"La señora DEL REAL ( doña Catalina).-
Señor Presidente, hoy Chile está de luto. Nuestro país se desmorona y se vuelve irreconocible. Atrás quedaron los niños en las plazas, jóvenes en bicicleta y personas paseando al atardecer. Hoy eso es imposible; la violencia y la delincuencia se han tomado nuestras calles, y la droga, nuestras plazas.
Me pregunto: ¿qué pasa con estos derechos humanos fundamentales tan básicos como vivir en paz y sin miedo? ¿Qué pasa con los derechos humanos de quienes nos defienden, quienes no saben si después de un procedimiento policial terminarán muertos o siendo dados de baja?
Claramente, nuestro país tiene un problema grave. La ideología comunista y de extrema izquierda impuso el concepto al revés. No se están protegiendo los derechos humanos, sino los derechos de quienes cometen actos inhumanos.
Es inhumano matar a sangre fría a una madre, dejando huérfanos a sus dos hijos: sargento Rita Olivares , que descanse en paz. Es inhumano quemar vivos a unos ancianos: matrimonio Luchsinger-Mackay, que descanse en paz. Es inhumano atropellar a una persona con alevosía, dejando a una familia sin un padre, sin un marido y sin un hijo: cabo primero Álex Salazar , que descanse en paz.
Es un acto inhumano incendiar, de manera premeditada, pueblos enteros de nuestro sur, dejando 24 fallecidos,
miles de familias sin hogar y cientos de animales muertos. Es inhumano aterrorizar, acribillar, coludirse para hacer daño. Es inhumano el sicariato, el crimen organizado y el narcotráfico.
Cuando la extrema izquierda empiece a entender la diferencia entre derechos humanos y actos inhumanos, comenzaremos a entendernos y podremos erradicar este karma en nuestro país. Cuando exista la legítima defensa, cuando las Fuerzas de Orden y Seguridad tengan las atribuciones que requieren, cuando exista la defensoría de las víctimas y, sobre todo, cuando el Presidente y su gobierno superen los complejos de jóvenes combatientes, en ese momento tendremos, por fin, una luz de esperanza para nuestro país.
He dicho.";1
"3";"21571";7;2023;3;"RAMÍREZ";"don Guillermo";"El señor RAMÍREZ (don Guillermo).-
Señor Presidente, imagino que en este momento en el gobierno se están haciendo la siguiente pregunta: ¿por qué, con todo lo que estamos haciendo, no logramos controlar el orden público y por qué, a pesar de que hemos dicho muchas veces que estamos del lado de Carabineros y de las víctimas, la gente todavía nos reprueba en materia de orden público? Es una pregunta que, si se hace con honestidad, merece la pena ser contestada.
Hoy, aquí, frente a las autoridades de gobierno a cargo de la seguridad, quiero intentar responderla.
Parto por la conclusión. No baja la delincuencia y la gente los sigue reprobando porque no les creen. La gente cree que la postura que están tomando en esta materia es una impostura. No les cree por tres razones principales.
Primero, porque hay una contradicción entre lo que dicen y por lo que han hecho en el pasado y por lo que hacen en el presente. Todos quienes forman este gabinete, que antes formaron parte de esta Cámara de Diputados, rechazaron los proyectos en materia de seguridad. Veneraban al “perro Matapacos”.
Durante este gobierno indultaron delincuentes, incluyendo uno que intentó matar a una policía.
La semana pasada estaban defendiendo los indultos en el Tribunal Constitucional.
Eso los chilenos lo rechazan: que no se condiga lo que dicen con lo que hacen.
La segunda razón es porque los chilenos perciben los llamados al diálogo y a los acuerdos como una forma de dilatar estos temas.
Este gobierno, en materia de orden público, no tiene oposición. Cuando nosotros éramos gobierno, sí la teníamos: ustedes. Pero -reitero- ustedes no tienen oposición y, por lo tanto, cualquier intento de creación de mesa es para dilatar, para aguar proyectos que son necesarios para el control del orden público.
Tercera razón: rascan donde no pica. El gobierno ha puesto urgencia a dieciséis proyectos. Ninguno de ellos va directamente en apoyo a Carabineros, para que cuando el funcionario saque el arma, haya una presunción legal de que lo hizo correctamente y que, por tanto, no tendrá que ser formalizado o investigado. Mientras eso no ocurra, no habrá verdadera protección, y el gobierno debe entenderlo.
El gobierno tiene que legislar donde le duela y pedir perdón por sus acciones presentes y pasadas; de lo contrario, no habrá solución.
He dicho.";1
"4";"21571";9;2023;3;"ACEVEDO";"doña María Candelaria";"La señora ACEVEDO (doña María Candelaria).-
Señor Presidente, el proyecto de ley que hoy estamos discutiendo trata sobre un flagelo que ha impactado al país
en los últimos años, asociado, lamentablemente, al aumento de la criminalidad en sus formas violentas.
Este tipo de hechos, vinculado a que alguien participa en bandas criminales para cometer delitos por premio, promesa remuneratoria o ánimo de lucro, no es más que una clara demostración de la forma de mercantilización de la vida humana impuesta por el capitalismo, de la precariedad en la subsistencia de alguien que se preste para este tipo de intercambio, así como de la utilización por las bandas criminales de las necesidades económicas de las personas en situación de vulnerabilidad.
De ninguna forma se trata de justificar a quienes cometen este tipo de crímenes tan violentos, sino de poner énfasis en que en la actualidad existen condiciones sociales que permiten que estos delitos ocurran.
A principios de este año, la Corte de Apelaciones de Concepción confirmó la sentencia de una persona acusada de cometer este crimen de que se trata en la comuna de Hualqui, por lo que ya está presente en el distrito N° 20, que represento.
Por eso, llamo a aprobar este proyecto de ley para que el Estado castigue a quienes cometan estos delitos y, además, se establezca una pena mayor cuando ello se haga en contra de un funcionario público, como el texto propuesto lo indica.
He dicho.";1
"5";"21571";11;2023;3;"SÁNCHEZ";NA;"El señor SÁNCHEZ.-
Señor Presidente, quiero partir reiterando algo. No sirve de nada que discutamos sobre estos proyectos de ley si no avanzamos en lo importante.
Hay que modernizar y mejorar las armas de fuego disponibles para Carabineros, regular claramente las reglas de enfrentamiento con delincuentes de tal forma que se garantice la seguridad de todos los chilenos y la de los mismos carabineros, y dar señales claras de que el respaldo a nuestras policías es total, sin peros ni excepciones.
También hay que construir más cárceles, como dijo el diputado Jouannet . En eso el colega tiene toda la razón, y espero que el gobierno avance en esa dirección.
Este proyecto viene a crear un nuevo delito: el de conspiración para cometer sicariato, con una pena que iría entre los 3 años y 1 día y los 5 años.
Hoy, nuestro Código Penal ya contempla en su artículo 391 el homicidio calificado por premio o promesa remuneratoria -entiéndase sicariato-, y establece como regla general que todos los delitos pueden cometerse en grado de tentado, frustrado y consumado. ¿Por qué les cuento esto? Porque hoy por hoy el homicidio calificado en su grado de tentado tiene una pena que va desde los 10 años y 1 día. Entonces, ¿qué pasa? Que, probablemente, ambas normas van a entrar en conflicto.
La línea entre la conspiración para cometer sicariato y un sicariato frustrado es muy delgada, y esto puede generar problemas. Se lo dijimos al gobierno en la comisión, pero no logramos llegar a un acuerdo en este tema. Por tanto, espero que, aprobándose esta iniciativa, en el Senado eso se logre corregir.
Sí pudimos agregar una indicación a la iniciativa, en que logramos el acuerdo del Ejecutivo. Y ahí quiero agradecer la ayuda del subsecretario de Justicia para, de cierta forma, subir al Ministerio del Interior a este acuerdo a efectos de establecer una figura agravada en caso de que se comenta este delito respecto de jueces, fiscales, defensores, carabineros, efectivos de la PDI o gendarmes, no porque sean personas más importantes, sino porque su cargo es de especial relevancia. Tenemos que protegerlos -lo hemos señalado- y es una garantía para la democracia.
He dicho.";1
"6";"21571";13;2023;3;"GUZMÁN";NA;"El señor GUZMÁN.-
Señor Presidente, hace algunos años habría sido impensado hablar en nuestro país de sicariato, de alza de los secuestros y de masificación del crimen organizado. Lamentablemente, esa realidad llegó. Al respecto, sobra decir que desde Evópoli votaremos a favor de este proyecto, en la línea del compromiso permanente que tenemos con el orden y la seguridad como una condición mínima para que las personas puedan disfrutar de su libertad. Porque cuando la delincuencia avanza, es la libertad de las personas la que se pierde, la libertad de emprender, de avanzar y de crecer.
Pero no me quiero detener en eso. Quiero hacer un llamado a los colegas aquí presentes a que cambiemos esta actitud de reacción por una de prevención. No puede ser que ocurra una tragedia como el fallecimiento de la sargento Rita Olivares para que recién ahí pongamos urgencia a la tramitación de la agenda de seguridad. No puede ser que sigamos sacando leyes con nombres de quienes no pudimos salvar o proteger: el sargento Retamal , el cabo Nain y, ahora, la sargento Olivares. ¡Hasta cuándo somos un país con leyes con nombres de víctimas!
Afuera de este edificio la gente está sufriendo: en lugar de ser los delincuentes quienes viven tras las rejas, son los vecinos quienes se ven obligados a esconderse en sus casas, que se han convertido en verdaderas cárceles para gente inocente.
Ya llevamos mucho tiempo recriminándonos. Celebro que hoy la izquierda en el gobierno decida apoyar las iniciativas de seguridad. Celebro que el gobierno se haya visto obligado a modificar su discurso público y que sus legisladores hoy aprueben todos los proyectos que en la administración pasada rechazaron.
Hoy, la ciudadanía nos exige un mínimo: que dejemos de abordar la crisis de seguridad desde la óptica del gobierno y la oposición y comencemos a enfrentarla desde una sola visión de Estado, en que la única oposición, el único adversario de esta Sala y del país sean la delincuencia, el narcotráfico, el crimen organizado y el terrorismo.
Nuestros enemigos nunca más pueden ser las Fuerzas de Orden y Seguridad. A Carabineros se les respalda, y a nuestras policías se les apoya.
Por supuesto, también legislaremos para perfeccionar los procedimientos de aquellos, para velar por el pleno respeto a los derechos humanos en sus actuaciones, para mejorar sus protocolos, pero nunca más para validar un discurso refundacional que los terminó transformando en enemigos, validó la violencia y nos dejó a merced de la delincuencia.
Señora ministra -lo señalo por intermedio del señor Presidente-, si la intención del gobierno es verdaderamente hacerse cargo de la delincuencia, aquí tiene los votos de esta oposición.
He dicho.";1
"7";"21571";15;2023;3;"BARRÍA";NA;"El señor BARRÍA.-
Señor Presidente, como dice un destacado animador y periodista: “todo hacía presagiar lo que estamos viviendo hoy día”. En vez de preocuparnos de atender la esencia de cada norma en materia de seguridad y temas relacionados, como lo que hoy estamos votando, el sicariato, comienza la teoría del empate, de la revancha.
Sin duda, el gobierno anterior cometió errores, la oposición también y los gobiernos de los cuales uno se siente cerca también, pero tenemos que comenzar a trabajar ya. Para eso nos juntamos hoy de manera extraordinaria, dejando de lado los compromisos con nuestros distritos.
Aprobemos y avancemos. Creo que eso es lo que nos pide la comunidad. No sé si la comunidad pensará que antes no se compraban furgones policiales o que había más o menos cárceles. Démosle a esta materia la seriedad que merece. Ese debe ser el sentido de encontrarnos hoy, y el de avanzar más que nunca en la materia.
Sin duda, hay debate para rato, pero usemos nuestras redes sociales, los programas de radio y tantos otros espacios en que podemos intervenir. Tratemos de sacar el mejor provecho el día de hoy y, reitero, apoyemos las normativas propuestas.
¡Qué bueno que estemos todos de acuerdo! Pero seguir dándonos gustitos para grabar buenos videos de TikTok, etcétera, no corresponde. Estamos en el Parlamento y la comunidad nos demanda salir con buenas noticias.
He dicho.";1
"8";"21571";17;2023;3;"RIVAS";NA;"El señor RIVAS.-
Señor Presidente, en relación con este proyecto de sicariato, el Ejecutivo me había prometido que iba a fusionarse con un proyecto que presenté el año pasado. La verdad es que me encontré con la desagradable sorpresa de que no era así, pero qué se le va a hacer.
El cambio de posición que tiene el oficialismo actual se debe exclusivamente a que, como un boxeador que está contra las cuerdas y ya no da más, tuvo que ponerse malo. Hoy día van a apoyar proyectos en los cuales sinceramente no creen, y lo van a hacer con los dientes apretados y de la boca para afuera, porque no creen en ellos.
Por el contrario, ellos creen en el ACAB, en el 1312, en el “perro Matapacos”, que casualmente hoy día se transformó simplemente en un perro, mientras que hace tres años le rendían pleitesía, tanto que consideraban digno cambiar la estatua del general Baquedano por la del “perro Matapacos” en la plaza Baquedano .
Después de escuchar algunas de las intervenciones de quienes me precedieron, he llegado a la conclusión de que, como decía una diputada del Partido Comunista, si esto es culpa del capitalismo, me imagino entonces que en un sistema comunista no hay sicariato, porque no hay transacción de bienes. Por lo tanto, la solución sería implantar un sistema comunista en nuestro país. De esa manera, derogaríamos totalmente la existencia del sicariato.
Al margen del sicariato y de todos los proyectos que vamos a aprobar hoy y mañana, quiero repetir lo que en la mañana dije en un matinal de televisión: esto se arregla sencillamente imitando a un presidente de Centroamérica, el Presidente Nayib Bukele , y terminando, de una vez por todas, con el famoso show de los derechos humanos de los delincuentes. Los derechos humanos son para los humanos derechos.
He dicho.";1
"9";"21571";19;2023;3;"ARAYA";"don Jaime";"El señor ARAYA (don Jaime).-
Señor Presidente, me es imposible no recordar a un querido profesor de la universidad, quien siempre nos decía que para hacer una adecuada interpretación de la norma había que recurrir frecuentemente a la historia de la ley.
Si uno piensa en los estudiantes que en el futuro van a recurrir a la historia del presente proyecto de ley y de los dos anteriores, la verdad es que se van a encontrar simplemente con consignas y monsergas para denostar al actual gobierno.
La responsabilidad de los diputados y de las diputadas es legislar con responsabilidad, más allá de las convicciones políticas que cada uno tenga. Me parece que es grave que vayan quedando consignadas en la historia de la ley las injusticias que se han dicho respecto del gobierno, que han sido extremadamente duras. Realmente uno siente que a ratos están ametrallando al gobierno y no trabajando por la seguridad.
Sinceramente, hago un llamado a que pensemos en lo que estamos haciendo, porque la figura del sicariato no era conocida en nuestro país. Tenemos que legislar con responsabilidad y dejar en los fundamentos de la ley, que se
consignan precisamente en su historia, las razones por las cuales se están haciendo estas modificaciones, porque, tal como lo señalaba el diputado Sánchez , en la ley en proyecto hay definiciones que son muy finas y que se van a prestar para interpretaciones. Esto requiere que los parlamentarios y las parlamentarias dejemos establecidas las razones por las cuales se está legislando en esta materia tan sensible.
En la Región de Antofagasta este tema no existía, pero se ha instalado con mucha fuerza. Lamentablemente, el fin de semana anterior vimos por redes sociales lo que se llama auténticamente un ejercicio de sicariato, que, reitero, está creciendo en el norte del país. A raíz de lo anterior, ingresamos un proyecto de ley junto con la bancada del PPD, que espero el señor ministro pueda considerar. Se trata del proyecto boletín N° 15744-07, que elimina el régimen de atenuantes para el delito de sicariato.
Pensamos en eliminar el régimen de atenuantes para que no se pueda aplicar la irreprochable conducta anterior, que permite bajar las penas; además, para que no se pueda aplicar la colaboración sustancial ni la reparación celosa que puede estimar cualquier tribunal, por una razón muy sencilla: están reclutando jóvenes que pueden tener irreprochable conducta anterior, a quienes les pueden financiar una reparación celosa al mal causado y a los que pueden inducir para que eventualmente colaboren con la investigación y, de esa manera, bajar las penas.
Por lo tanto, nos parece que dada la gravedad del desarrollo de este delito, particularmente en el norte del país, es del todo razonable evaluar cómo cortamos la cadena de reclutamiento que tienen los que están detrás de este delito para, de una vez por todas, erradicarlo de nuestro país.
Nos parece que esto, que a algunos les resultaba una exageración hace solo un par de meses, es una triste realidad que avanza lenta y silenciosamente en la macrozona norte. En esto quiero hacer un llamado muy sentido a la Cámara de Diputados: mientras los políticos peleaban, esto empezó a avanzar en nuestro país; mientras quienes estamos en la Cámara estamos peleando, este tipo de delito sigue avanzando silenciosamente; mientras peleamos de uno y otro lado -en esto hago una autocrítica por la dureza y rudeza que uno a veces tiene con la oposición-, las bandas criminales se siguen organizando para ganar espacio.
Este delito es el más siniestro de todos, porque están reclutando a jóvenes para que se metan en esta cadena criminal, y le están quitando valor a lo más esencial que articula la vida en sociedad: el respeto a la vida. El bien jurídico que está en juego es la vida, es lo central, es lo que nos tiene sentados en esta Sala. En ese sentido, hacer en este debate recriminaciones y un ametrallamiento al gobierno es del todo inconducente.
Llamo, sin duda, a aprobar como se han hecho todos estos proyectos de ley, pero por su intermedio, señor Presidente, le solicito al señor ministro de Justicia y Derechos Humanos que pueda evaluar cómo endurecemos el régimen para perseguir esto. No podemos permitir que el sicariato se normalice en nuestro país, como se ha ido normalizando otro tipo de delitos.
He dicho.
-Aplausos.";1
"10";"21571";21;2023;3;"ILABACA";NA;"El señor ILABACA.-
Señor Presidente, claramente los fenómenos delictuales en los últimos cuatro años han ido mutando. La delincuencia que conocemos hoy no es la misma delincuencia que conocíamos hace cuatro años, y eso ha implicado necesariamente modificar nuestra legislación penal y la legislación respecto de la persecución. En eso consisten un poco los cuatro proyectos que el Ejecutivo ha presentado en estos últimos días, a los que, desde la Comisión de Constitución, Legislación, Justicia y Reglamento, les dimos rápida tramitación, lo cual nos permite hoy estar discutiendo.
Pero no puedo dejar de lado el sentimiento permanente de un panfleteo contumaz por parte de algunos actores de este hemiciclo. ¡Estemos a la altura de los desafíos que Chile hoy implica y que los vecinos nos plantean! Claramente, lo que pasó hace cuatro años no es lo mismo que sucede hoy día.
Este proyecto de ley se hace cargo de un fenómeno delictivo que ha ingresado con mucha fuerza en nuestro país.
Por eso, estamos legislando para establecer el sicariato como una figura penal. Es más, en la comisión, a través de una indicación que invitamos a suscribir a varios parlamentarios, ampliamos la causal segunda del artículo 391, en su N° 1, porque antiguamente se entendía solamente que cometía este tipo de delito aquella persona que actuaba guiada por premio o promesa remuneratoria, o por cualquier otro medio que implique ánimo de lucro, pero quedaban varias figuras fuera. Allí establecimos que podía ser cualquier tipo de beneficio que vaya en provecho propio o de un tercero.
Asimismo, destaco la generación del nuevo artículo 391 bis, que establece una figura agravada cuando el ilícito se comete respecto de todos aquellos que llevan adelante la persecución penal. La establecimos de manera transversal al interior de la comisión.
Creo que cuando vivimos la peor crisis de seguridad en nuestro país, no podemos estar para panfleteos. Hoy día tenemos que ser serios y enfrentar con dureza al crimen organizado, que nos está ganando la batalla afuera.
He dicho.";1
