"";"ley";"id";"año";"mes";"apellido";"rol";"texto";"discurso"
"1";"21732";4;2024;3;"KAST";NA;"El señor KAST.-
Gracias, Presidente.
No voy a repetir todos los elementos que describió el Secretario; simplemente quiero manifestarles a los colegas que estamos frente a un proyecto de ley fundamental. Y las razones son que hoy día la ley antiterrorista desgraciadamente no ha podido operar en la práctica por la subjetividad que tienen los medios de prueba. La iniciativa justamente busca darle certeza jurídica a la ley antiterrorista, de forma que sea una herramienta efectiva.
En concreto, el proyecto de ley aborda cuatro elementos:
Primero, actualiza el tratamiento jurídico-penal de las conductas terroristas.
Segundo, refuerza con especial énfasis la persecución penal de la manifestación organizada de dichas conductas terroristas. O sea, el solo hecho de pertenecer a una organización terrorista va a ser en sí mismo un elemento del delito y, por lo tanto, se tendrá que dar cuenta de aquello.
Tercero, hace plenamente aplicables a su respecto las nuevas técnicas especiales de investigación.
Y, cuarto, refuerza la protección de víctimas y testigos en los procedimientos respectivos.
La innovación fundamental de este proyecto de ley radica justamente en la asociación ilícita.
Tuvimos una serie de discusiones y, afortunadamente, llegamos a un acuerdo bastante amplio con el Ejecutivo , a través del Ministerio del Interior, después de un trabajo bastante detenido. Quiero recordarles que esta iniciativa se origina en distintas mociones parlamentarias.
Lo más relevante que quisiera destacar es que, en el fondo, se genera la descripción de la conducta antiterrorista en forma objetiva.
Adicionalmente, tuvimos una discusión fuerte sobre cuántas personas se requerían para que la conducta fuese calificada como terrorista. Y ello se objetivó en un proceso bien determinado, en el cual, incluso, aunque exista una persona actuando individualmente, esa conducta también podría tener la condición de terrorista.
Por lo tanto, en mérito de los elementos ya descritos ¿obviamente, después el proyecto pasará a la Comisión de Constitución-, la Comisión de Seguridad Pública, que vio esta iniciativa en su primer trámite, tiene el honor de proponer a la Sala su aprobación en general.
Gracias, Presidente .";1
"2";"21732";6;2024;3;"DE URRESTI";NA;"El señor DE URRESTI.-
1
Presidente , pido la palabra para precisar algo que se dijo en los acuerdos de Comités, porque creo que hay una situación que no corresponde respecto de este proyecto de ley. Nosotros señalamos que se iba a votar hoy día en general y que luego pasaría a la Comisión de Constitución, ¡pero no por un breve plazo!
Estamos discutiendo ni más ni menos que una nueva ley antiterrorista. Y nosotros la analizaremos, obviamente, de acuerdo a las urgencias que se establezcan, lo que le corresponde legalmente al Ejecutivo. Pero no creo que sea acertado -al menos no fue el espíritu de lo que conversamos- que ese debate se haga en un breve plazo. El plazo va a ser el que la iniciativa requiera y el Ejecutivo tiene la facultad de fijar las urgencias para esos efectos.
Entonces, quería dejar en claro esa situación, antes de entrar en el debate, para que el análisis de un proyecto de ley tan importante se realice con la contundencia y la convicción necesarias, pero no sujeto a un plazo breve.
Lo digo como integrante de la Comisión de Constitución y, espero, como su futuro Presidente, a contar de la tercera semana de este mes.";1
"3";"21732";8;2024;3;"INSULZA";NA;"El señor INSULZA.-
Gracias, Presidente.
Este es un tema que hemos discutido no solamente en esta ocasión o en los últimos meses, sino también, y con bastante fundamento, en el tiempo del Presidente Piñera , cuando se produjo el estallido social y se generaron algunas actividades que podían ser denominadas ""terroristas"".
En ese momento, yo recuerdo haber cuestionado el sentido de transformar la ley antiterrorista como se quería, no porque crea que no debemos combatir el terrorismo, sino fundamentalmente porque siempre he pensado que las conductas terroristas deberían estar incluidas en la norma de la asociación ilícita.
Acabamos de dictar una ley para poder perseguir las actividades del crimen organizado; bueno, yo creo que el terrorismo es una forma de crimen organizado que probablemente no requeriría una ley especial o distinta.
Pero también me preocupa en cierto sentido el contenido mismo del proyecto de ley.
Se enumeran delitos. Voy a tomar uno de los más conocidos en este caso: el incendio en lugar habitado y con resultado de muerte, el cual se sanciona con pena de presidio perpetuo calificado. Pues bien, yo no sé qué más lejos se puede ir con esa pena. Por lo tanto, al determinar que se va a sancionar con la ley antiterrorista el delito de incendio con resultado de muerte, no existe una pena más alta que añadirle.
Ahora, lo que es peor es que hacemos más difícil todavía la definición del delito. Al incendio que se ha provocado voluntariamente en un lugar donde habitan personas, se le agrega haberlo cometido por razones de carácter terrorista. Algunas de esas razones terroristas serían socavar o desestabilizar las estructuras políticas, sociales o económicas del Estado -me parece bien lo referido a afectar la infraestructura crítica-; inhibir o imponer decisiones a una autoridad.
1
¿Cómo se prueba eso?, ¿cómo se demuestra? Si alguien incendia un inmueble y muere gente, ¿cómo se prueba que lo hizo con ese fin? Bueno, lo que se hace es dilatar un juicio y crear nuevas condiciones a quienes están argumentando que existe una conducta terrorista.
La verdad es que también tuvimos más de algún problema internacional con la definición de terrorismo en la Comisión Interamericana de Derechos Humanos y otros organismos.
Quiero concluir señalando que voy a votar a favor de la idea de legislar, porque creo que el proyecto puede ser mejorado, ciertamente.
Pero, si hubiéramos incluido la conducta terrorista como una de las formas de la asociación ilícita o de las que se encuentran dentro de las normas que ya hemos dictado, le podríamos haber asignado inmediatamente la importancia necesaria. Lo importante es que quienes cometen actos de terrorismo o actos que consideremos terroristas sean investigados con las mismas leyes especiales y las mismas condiciones fijadas para combatir el crimen organizado.
Definir mejor el terrorismo dentro del crimen organizado sería mejor que dictar una ley especial, que para mí tiene una cantidad de defectos que espero que sean superados en la discusión en particular.
Voto a favor.
Muchas gracias, Presidente .";1
"4";"21732";10;2024;3;"WALKER";NA;"El señor WALKER.-
Gracias, Presidente.
¡Qué duda cabe que modernizar nuestra legislación antiterrorista tiene sentido de urgencia!
Yo lamento que algunos Senadores -por su intermedio- quieran seguir dilatando esta discusión.
Quiero recordar que la Presidenta Bachelet , en su segundo gobierno, le encomendó a una comisión, liderada por el abogado penalista Juan Pablo Hermosilla , proponer una reforma a la ley antiterrorista. Estoy hablando de los años 2016, 2017. ¡O sea, cuánto tiempo más tenemos que esperar para modernizar nuestra legislación antiterrorista!
Por eso, me parece bien que aprobemos la idea de legislar de este proyecto. Así votaremos, como bancada Demócratas, con la Senadora Rincón, y solicitamos fijar un tiempo acotado para presentar indicaciones en la discusión en particular.
Es fundamental derogar la ley vigente y establecer los tipos penales de una moderna ley antiterrorista en el Código Penal. Eso es lo que ya venía proponiéndose desde el segundo gobierno de la Presidenta Bachelet. Quiero recordarlo, porque algunos tienen mala memoria.
Es primordial objetivizar los tipos penales. Digámoslo claramente: desde la reforma que se hizo a la ley antiterrorista en el primer gobierno del Presidente Piñera (que en paz descanse), ha sido más difícil probar un delito como terrorista; probar el ánimo terrorista ha sido muy complejo.
Por eso el Ministerio Público, durante todos estos años y respecto, por ejemplo, a los ataques en la Región de La Araucanía a que hacía mención la Ministra del Interior , muchas veces optaba, por una cuestión de probabilidad probatoria, por formalizar por delito de incendio y no por delito terrorista. Lo sabe nuestro Secretario del Senado también, como ex fiscal regional, porque es sumamente difícil probar el ánimo terrorista. Por lo demás, el delito de incendio tiene una pena muy alta en nuestra legislación. Por esa razón el Ministerio Público muchas veces prefiere, como criterio de eficacia en la persecución penal, formalizar por delito de incendio y no por delito terrorista.
1
Objetivizar el tipo penal es fundamental. Y este proyecto de ley lo hace.
Además, se incorpora el reconocimiento de una organización terrorista, así como la existencia de conductas individuales que cumplan con las características propias del terrorismo.
Asimismo, se refuerza la protección de víctimas y testigos, quienes no pueden quedar expuestos y desprotegidos por el Estado.
Por último, se avanza en la persecución penal de estos delitos y en nuevas técnicas de investigación para enfrentar correctamente la complejidad de este tipo de criminalidad, como el uso de agentes encubiertos, reveladores e informantes, que incorporamos en la legislación que combate al crimen organizado, de reciente aprobación, como lo recordaba muy bien el Senador José Miguel Insulza .
Como Demócratas, hemos instado permanentemente por avanzar en esta futura ley, que actualizará nuestro ordenamiento jurídico -durante la discusión particular presentaremos indicaciones que permitan mejorar el texto, no solo en la tipificación penal, sino también mediante normas que perfeccionen las técnicas especiales de investigación-; por fortalecer el sistema de inteligencia, para que la información pueda ser transferida al proceso penal, a propósito de la iniciativa de ley sobre inteligencia que está en la Cámara de Diputados, en cuya tramitación es fundamental avanzar -ya nos referiremos mañana a ello en la sesión especial-; por garantizar la protección de cada uno de los intervinientes en la investigación (jueces, testigos, denunciantes y, sobre todo, víctimas) y la incorporación de criterios más estrictos para la aplicación de la pena y sus diferentes grados, en concordancia con la reciente legislación sobre delitos económicos que también nos tocó impulsar.
He dicho, Presidente .";1
"5";"21732";12;2024;3;"NÚÑEZ";NA;"El señor NÚÑEZ.-
Gracias, Presidente.
En la misma línea que plantearon los Senadores De Urresti e Insulza, creo que todos estamos conscientes de que, lamentablemente, en el país se producen situaciones que uno puede catalogar de terroristas y de que en esa materia se requieren ordenamientos legales.
Sin embargo, quiero recordar que hay un fallo que anuló una condena que se ejecutó en Chile en el marco de la actual ley antiterrorista, precisamente por la forma arbitraria en que se aplicó, afectando a integrantes del pueblo mapuche.
Acá nos están diciendo que tenemos que discutir esta nueva ley antiterrorista. ¡Por supuesto!, pero hagámoslo bien, para que no tengamos que repetir situaciones en las cuales dicha ley, que se discutió en la Comisión de Seguridad, sea mal aplicada.
En la definición del delito terrorista, por ejemplo, se señala que van a ser consideradas como asociación terrorista acciones que tiendan a -fíjese, Presidente - ""desmoralizar a la población civil"". Yo no sé si ese es un tipo penal preciso como recién decía el Senador Walker . ¿Qué es ""desmoralizar a la población civil""? ¿Es quitarle moral? Creo que eso es algo bastante ambiguo.
Presidente , la verdad es que se requiere que este proyecto vaya a Constitución. Apoyo la propuesta a ese respecto, pero también que se les dé el tiempo a los Senadores y las Senadoras que integran esa Comisión para poder entrar en profundidad al debate.
Así que esperamos, Presidente , que no se imponga una presión indebida, porque esta iniciativa, tal como salió de la Comisión de Seguridad, tiene serias falencias y corremos el riesgo de que la sanción que aplicó a Chile la Comisión Interamericana de Derechos Humanos por una mala aplicación de la actual ley antiterrorista se vuelva a
1
dar.
Por eso, apoyamos la propuesta que ha hecho el Senador De Urresti.";1
"6";"21732";14;2024;3;"FLORES";NA;"El señor FLORES.-
Muchas gracias, Presidente.
Desde la modificación del 2011 nos hemos quedado sin ley antiterrorista. La exigencia de establecer el ánimo terrorista ha imposibilitado que tengamos una norma que se pueda aplicar, pese a que ha habido casos que evidentemente constituyen un acto terrorista. Y el Gobierno ha reconocido esta condición.
En este escenario, es mi opinión que no podemos seguir, en un Estado de derecho, expuestos a actos terroristas sin tener una ley que permita prevenir, perseguir y castigar tales hechos.
Además, el Gobierno ha participado de esta discusión, lo que ha permitido no solamente refundir tres mociones, sino también llegar, creo, a un acuerdo inédito en materia de persecución de este tipo de delitos, partiendo claramente por la definición de actos terroristas, respecto de lo cual se entiende que son cometidos no solamente por organizaciones de más de tres personas, como establece la regla internacional, sino también por individuos que, actuando en solitario, incurren en conductas que están dentro del catálogo de estos delitos, con algunas agravantes que considera el proyecto.
En grandes líneas, esta iniciativa ha sido latamente discutida. La participación de todos los miembros de la Comisión de Seguridad y de las personas expertas que han sido invitadas a dicha instancia, además de la activa participación del Ministerio del Interior, ha permitido tener una propuesta robusta.
Lo primero es que se crea un nuevo delito de asociación terrorista. El proyecto define cuáles son aquellos actos que permiten sostener esta particularidad.
También configura los delitos de terrorismo individual, que no habían sido considerados en normas anteriores, tanto el terrorismo individual conexo como el inconexo.
Permite establecer aquellos delitos que favorecen a una organización terrorista que genera y produce actos terroristas.
Castiga el delito de financiamiento del terrorismo, sancionando a quien provee o recolecte fondos para una agrupación terrorista.
Además, hay una serie de reglas especiales contenidas en esta iniciativa que permiten, por ejemplo, la ejecución de técnicas especiales de investigación aplicables a la criminalidad organizada.
Se establecen reglas especiales para la cooperación en la investigación; se otorgan facultades a lo que será - esperamos con prontitud- el próximo Ministerio de Seguridad Pública; se establece con claridad una serie de nuevas herramientas y tecnologías para hacer investigación especial.
Finalmente, esta propuesta permite una persecución penal no solamente cuando han ocurrido actos terroristas,
1
sino incluso antes de que ocurran, cuando se detectan a tiempo.
Esto no es un invento nuestro, Presidente, estimados colegas, sino que se trata de una adecuación respecto de lo que Chile necesita para que podamos tener una respuesta en esta materia; pero es una adecuación de normas que en otros países han estado funcionando cuando han concurrido una serie de actos que califican como terroristas.
Como ya dije, este proyecto mejora la persecución penal, incluso previamente; perfecciona lo relativo a estos delitos para permitir que en la práctica esta normativa sea aplicable; establece con claridad técnicas especiales de investigación, y posibilita la cooperación con el Ministerio Público.
Todo ello hace que le pidamos a esta Honorable Sala un despacho rápido de esta iniciativa.
Gracias, Presidente .";1
"7";"21732";19;2024;3;"RINCÓN";NA;"La señora RINCÓN.-
Gracias, Presidente.
No tengo claro si se va a abrir la votación, pero quiero señalar que este proyecto de ley, que determina conductas terroristas, fija su penalidad y actualiza la legislación vigente en la materia, es tremendamente importante.
El Senador Walker recordó cómo habíamos impulsado esta discusión en el segundo gobierno de la Presidenta Bachelet ; de hecho, yo era Ministra de la Segprés ; constituimos esa mesa el año 2014, y luego, lamentablemente, ese trabajo no siguió adelante, lo que a mi juicio no fue una buena noticia.
Ahora bien, que el Gobierno del Presidente Gabriel Boric haya decidido respaldar una serie de proyectos de ley que buscan modificar esta legislación, sin lugar a dudas es una muy buena noticia.
Quizás si esta normativa estuviera modificada, vigente, estaríamos viviendo otro país; sin embargo, las cosas son así y hay que enfrentarlas.
1
Hoy el escenario es mucho más complejo y nos encuentra sin preparación. El crimen organizado internacional libra una batalla abierta contra la ciudadanía, contra los trabajadores, contra el comercio, amenazando la institucionalidad y la democracia. Que nadie mire para el techo; esto es de público conocimiento.
Recuerdo más de uno de los encuentros a los que nos ha convocado Rafael Cumsille en los que esto ha sido parte del debate. Es necesario que el Estado actúe antes de que las personas sean secuestradas, asesinadas, o que sus familias y negocios sean amenazados. El Estado debe cumplir con su principal función: proteger a los chilenos y a todos quienes viven bajo nuestro cielo azulado.
Este es un proyecto urgente, discutido en el marco de la más grave crisis en materia de seguridad. Es nuestro deber actuar con celeridad y sin vacilación para enfrentar atentados contra la paz social, la seguridad y la institucionalidad.
Como ha sido mi práctica habitual -como a usted le consta, señor Presidente -, y también de la bancada de Demócratas, vamos a votar a favor la idea de legislar respecto de esta materia. Como todas las iniciativas que buscan proteger a las personas, vamos a votarla favorablemente para poner fin a una normativa que ha tenido escasa o nula aplicación en nuestro país al contener disposiciones que terminaron siendo deficientes y desactualizadas, como la ley 18.314, que regula y penaliza conductas terroristas, y dar paso a normas más robustas.
Hoy resulta inexplicable para la ciudadanía que no contemos con todas y cada una de las herramientas penales más exigentes frente a hechos tan alarmantes que se están apropiando violentamente del territorio de nuestro país.
Resulta imprescindible dar curso a estas iniciativas para perseguir, para sancionar y para condenar en forma eficaz cada una de las conductas terroristas, consideradas en concreto como aquellas que tienen por finalidad socavar o desestabilizar las estructuras políticas, sociales o económicas del Estado democrático.
Conversamos el punto con la Ministra el miércoles pasado en una reunión en que fuimos acogidos -se lo agradecemos a ella hoy día, ya que se encuentra presente en esta sesión-, y creemos que hay que avanzar.
Estamos legislando con el objeto de enfrentar un fenómeno que cuenta con un complejo entramado, con estructuras organizacionales que tienen acceso a recursos económicos, especialización, uso de armamentos y explosivos; nos enfrenamos a una situación dura y difícil; no es un tema que podamos obviar.
Ya lo ha señalado mi colega el Senador Matías Walker: valoramos el nuevo tratamiento jurídico de este tipo de conductas terroristas; valoramos la tipificación de delitos principales y conexos; valoramos el fortalecimiento de la persecución penal, al incorporar, entre otras cuestiones, nuevas técnicas especiales de investigación.
Finalmente, Presidente, como Demócratas no solo estimamos fundamental el trabajo coordinado del Estado en estas materias, sino que seguiremos demostrando nuestro compromiso para legislar sobre hechos que, si no abordamos hoy, mañana será tarde.
Con todo, consideramos que aún es posible y necesario introducir mejoras, lo cual será parte del debate de la discusión en particular.
Creemos que debemos revisar medidas que exijan mayores niveles de especialización de los persecutores, policías y jueces, y creemos fundamental mejorar la institucionalidad de inteligencia.
Chile exige seguridad, y esa es la principal prioridad en la agenda del día a día.
Gracias, Presidente .";1
"8";"21732";21;2024;3;"EDWARDS";NA;"El señor EDWARDS.-
Gracias, Presidente.
Muchos de nosotros, por lo menos, vemos que el terrorismo en Chile goza de bastante impunidad, y sus víctimas, muchas de ellas fatales, sufren un total abandono por parte del Estado, sea por la ley o por las instituciones. Eso es lo que en realidad ocurre.
Pero también pasa que hay algunos sectores y cierta parte del sistema judicial que romantizan la violencia y que en numerosas ocasiones terminan haciendo una especie de defensa de actitudes que son francamente terroristas.
Quiero recordar -con mucho respeto, pero deseo hacerlo- el tuit del Presidente Boric calificando al asesino Celestino Córdoba como preso político. Ese señor quemó viva a una pareja de adultos mayores, a una familia que había sido atacada innumerables veces y que tenía derecho a vivir sin terror, porque terror es lo viven muchas veces las personas que residen en La Araucanía, en la macrozona sur y también en otros lugares de Chile, en particular en la Región Metropolitana.
Pero la verdad es que la legislación contra crímenes terroristas está convertida en letra muerta, pese a la muy mala modernización que hicimos el año 2011, que, para ser sinceros, no resultó en absolutamente nada, no solo por la complejidad de los requisitos, porque había que probar una intención de infundir terror, lo cual era muy difícil, sino también porque las instituciones no han hecho su parte. Está lleno de ""jueces Urrutia"" dando vueltas en nuestras instituciones, que las horadan desde adentro y que no permiten que las víctimas del terrorismo puedan tener justicia.
El proyecto de hoy día es a mi juicio un avance; falta mucho, pero es un avance. Se reconoce de manera explícita que en Chile hay terrorismo y que la presencia de organizaciones terroristas en nuestro territorio es una realidad.
Esta iniciativa cambia la actual técnica legislativa, que está basada en una ley especial, a través de modificaciones al Código Penal para sancionar estas conductas.
Se avanza en describir que una organización comete delitos terroristas cuando por los métodos previstos para su perpetración -y no necesariamente la intención que hay detrás de lo que hicieron- estos tuvieran la aptitud para someter o desmoralizar a la población o a una parte de ella; por lo tanto, es mucho más fácil de probar, porque se hace un catálogo de los actos que se presumen como tales, por lo menos para organizaciones terroristas.
Proporciona tres opciones para acreditar terrorismo cuando las personas actúan en solitario -y esto creo que hay que revisarlo, porque a mi juicio va a ser muy difícil-, o como crimen organizado: la primera, la finalidad de socavar o desestabilizar las estructuras políticas, económicas o sociales del Estado democrático o una organización internacional; la segunda, la finalidad de imponer alguna decisión a una autoridad del Estado democrático, y la tercera, la aptitud de los métodos empleados para someter o desmoralizar -o sea, producir terror- en la población civil, que es lo que muchas veces esta gente está buscando.
Este proyecto pone en el centro el delito de asociación terrorista, elevando la normativa a estándares internacionales; se puede perseguir a una persona por el solo hecho de ser parte de una organización terrorista, y describe de manera muy precisa el catálogo de delitos considerados terroristas -aunque, por supuesto, debe ser revisado para fortalecerlo-, facilitando así la sanción, ya que los jueces no tendrán que probar en el juicio la presunción de intención del terrorista de querer infundir miedo o arrancar una decisión de la autoridad con la acción que llevó a cabo.
Presidente, yo creo que lo que ocurre, especialmente en la macrozona sur, no es y no puede ser calificado como violencia rural. Violencia rural debiese ser un concepto completamente sacado de la discusión política. Lo que sucede en la macrozona sur y en muchas otras partes es terrorismo.
Chile tiene una deuda con las víctimas. Las familias exigen justicia, porque para volver a ser un país libre, seguro y soberano debemos terminar con el flagelo del terrorismo.
Por lo tanto, voy a votar a favor de esta iniciativa en términos generales, y colaboraré en lo que pueda durante la tramitación en particular.
1
Presidente , antes de terminar quiero comentar que, según recuerdo de la reunión de Comités, el acuerdo específico -y me gustaría que más adelante quizá el Secretario refrendara esto- fue que el proyecto sería remitido a la Comisión de Constitución por el plazo de una semana. Entiendo que eso se resolvió en dicha instancia, y es lo que quisiera que se corroborara.
He dicho.";1
"9";"21732";23;2024;3;"GARCÍA";NA;"El señor GARCÍA .-
Muchas gracias.
Señor Presidente, Honorable Sala, este es un proyecto de ley indispensable, vital. Todas las democracias sólidas del mundo se protegen frente al terrorismo, y Chile debe hacer exactamente lo mismo.
Nuestra legislación vigente, que en muchos casos no se ha podido aplicar, amerita ser corregida y también amerita que tengamos un instrumento sólido, un instrumento eficaz para combatir el terrorismo, para investigarlo, para sancionar a sus responsables.
¿Qué hace esta iniciativa?
En primer término, mantiene la especialidad de una ley antiterrorista, separándola de la idea inicial del Gobierno de incorporar todo en el Código Penal.
Asimismo, establece una fórmula combinada para tipificar el delito terrorista de delitos comunes que son cometidos con determinado propósito.
Amplía las finalidades con las cuales se puede identificar el terrorismo, entre ellas, socavar o desestabilizar las estructuras políticas, sociales o económicas del Estado; imponer o inhibir alguna decisión a una autoridad del Estado; someter o desmoralizar a la población civil o a una parte de ella.
El proyecto también amplía el catálogo de delitos comunes que pueden ser tildados de terroristas si cumplen con ciertas finalidades: por ejemplo, la inclusión de los delitos informáticos.
Pone el foco en la organización terrorista, como lo hacen las legislaciones alemana y española, pero también penaliza el delito terrorista individual.
De otro lado, se considera muy positivamente la obligación del Ministerio encargado de la seguridad pública de elaborar una estrategia nacional de prevención y combate de las conductas terroristas, debiendo coordinarla intersectorialmente, actualizarla y evaluarla periódicamente.
Se hacen aplicables también las técnicas especiales de investigación y las medidas de protección de testigos y agentes encubiertos, reveladores e informantes previstas para los procesos seguidos contra el crimen organizado.
Señor Presidente , concluyo mi intervención recordando que el propio Presidente de la República , Gabriel Boric , en agosto del año 2022 y a raíz del atentado al molino Grollmus señaló la existencia de actos de carácter terrorista en la zona sur de nuestro país. Eso revela que no estamos ante una teoría, sino frente a hechos reales, concretos, que lamentablemente han tenido su mayor concentración en parte de la Región de La Araucanía y en lo que llamamos ""macrozona sur"".
Por eso, tal como lo hicimos hace un par de minutos, hemos tenido que estar prorrogando el estado de excepción constitucional de emergencia.
Por todas estas razones, señor Presidente , voto favorablemente la idea de legislar. Y espero -¡espero!- que a esta materia se le dé la urgencia que requiere, que tenga una tramitación expedita y que podamos pronto entregarle al
1
país una nueva ley antiterrorista.
Gracias, Presidente .";1
"10";"21732";25;2024;3;"DURANA";NA;"El señor DURANA.-
Gracias, Presidente.
El terrorismo implica una violación de los derechos humanos que le asisten a cada uno de los miembros de la comunidad, y su tipificación legal es un imperativo esencial para una convivencia social y pacífica.
El terrorismo tiene por objeto destruir la institucionalidad democrática y atacar la soberanía nacional, alterando el orden público, imponiendo un régimen de miedo y de temor en la población, lo cual deriva en la pérdida y privación de derechos fundamentales. Y de ello los chilenos están exigiendo que nos hagamos cargo.
Un lamentable fenómeno delictivo que se ha producido en nuestro país es el accionar de organizaciones criminales de carácter internacional, las cuales, a través de infundir un temor generalizado en nuestra población, crean un marco propicio para realizar extorsiones, secuestros, trata de personas y otro tipo de delitos que, bajo la perspectiva de esta nueva normativa, deben ser indubitativamente sancionados como conductas de terrorismo.
Hubo una luz de esperanza en la inauguración del año judicial por parte del Presidente de la Corte Suprema , quien puso el énfasis ""en el rol pacificador y decisorio que tiene la justicia para resolver los conflictos jurídicos que aquejan a la sociedad"".
Además, entre otras cosas, reconoce la crisis de seguridad que vive el país señalando textualmente: ""Hemos experimentado la ocurrencia de delitos que no eran frecuentes en nuestra sociedad ni en cantidad, ni en gravedad, ni en el modo de ejecución, y esa realidad ha de ser atendida por todos los actores involucrados"".
Este es un llamado a promover la coordinación interinstitucional que permita abordar la seguridad de manera integral.
El año 2023, en el fast track de proyectos liderados por el Presidente del Senado , señor Juan Antonio Coloma , junto con la Ministra del Interior , señora Carolina Tohá , aprobamos veintitrés proyectos relacionados con esta área. De tal modo que resulta importante saber cómo se están implementando estas leyes en los distintos servicios e instituciones policiales, y también en servicios públicos, a fin de dilucidar si efectivamente la norma legal ha sido una ayuda concreta para enfrentar con decisión dos grandes problemas que tiene nuestro país: la migración irregular, que conlleva el arribo de terroristas también migrantes; pero además la llegada de mucha gente que viene a cometer delitos y que forma parte de organizaciones criminales. En este mismo sentido, se deben sancionar a todos quienes son funcionales (funcionarios) y que operan local y coordinadamente con estas bandas criminales.
Por ello, señor Presidente , debemos aprobar en general este proyecto de ley e imprimir la máxima celeridad en su tramitación. No podemos tener una política criminal responsable sin una ley antiterrorista sólida y que genere una herramienta eficaz que permita luchar contra este tipo de delitos.
En nosotros hoy se abre una luz de esperanza para todos los chilenos.
Gracias, Presidente .";1
